Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5330,1721581,PedroOrellana,"2018-07-03 01:12:18",0.74473,3,dranguila
5331,1701023,Suspext,"2018-07-21 07:19:40",0.74473,6,suspext
5332,1764432,zhangxy,"2018-06-20 05:54:31",0.74471,3,acazhxy213
5333,1749737,davebel,"2018-07-08 21:07:08",0.74470,3,davebel
5334,1970868,"Matteo Casadei","2018-08-28 16:10:15",0.74465,21,matteocasadei
5335,1698261,MykolaSharhan,"2018-05-18 07:37:26",0.74461,3,nhargan
5336,1700044,"Greg Li","2018-05-18 18:39:27",0.74460,1,yinguangli
5337,1738628,howser,"2018-07-10 02:36:57",0.74459,2,jrw126
5338,1760575,Jiangcq,"2018-06-09 16:30:25",0.74459,2,jiangcq
5339,1768733,bowie,"2018-06-17 07:23:51",0.74459,1,bowie111
5340,1738043,labdmitriy,"2018-06-06 12:49:27",0.74458,12,labdmitriy
5341,1716195,"Tyler James Martin","2018-05-31 02:21:31",0.74451,13,tylermartin
5342,1742140,Serk0,"2018-06-27 17:01:38",0.74451,3,serk00
5343,1830311,兔米家,"2018-07-16 07:41:00",0.74449,10,"ceciliahslee,rachelluo1223,ustcgxd"
5344,1707058,"Jonas Huber","2018-05-30 20:36:46",0.74440,1,jonashuber
5345,1773840,"Artem Skiba","2018-06-13 13:55:59",0.74440,6,skibaai
5346,1749378,Madaray,"2018-08-26 10:50:08",0.74440,11,madaray
5347,1779256,"Siarhei Fedartsou","2018-06-17 18:14:10",0.74438,3,siarheifedartsou
5348,1735761,Kossi,"2018-06-18 14:56:06",0.74438,2,kpaul25
5349,1953375,Compton,"2018-08-04 01:24:19",0.74428,1,pcompton
5350,1822492,sunnynevarekar,"2018-07-08 14:56:18",0.74428,5,sunnynevarekar
5351,1961625,"Aaron Lim","2018-08-15 13:44:20",0.74428,30,aaronlim94
5352,1906209,"HC-Risk prediction","2018-08-22 12:09:19",0.74426,1,"pranati25,vikasdubey"
5353,1761039,"Hamza B","2018-06-17 07:04:32",0.74425,9,hamzaben
5354,1726376,E2da,"2018-05-31 02:39:57",0.74425,7,eahova
5355,1786368,"Chamath Abeysinghe","2018-07-01 18:04:00",0.74421,6,chamathabeysinghe
5356,1890194,gilgorio,"2018-08-25 10:33:00",0.74419,1,gilgorio
5357,1926418,"[Deleted] 466b4c46-8763-463d-a2ad-d2db81139662","2018-07-27 14:46:14",0.74417,1,del=cc820aa31fc44d7b
5358,1717059,"Adam F","2018-07-06 15:49:25",0.74416,9,data4days
5359,1947879,"Jim Gan","2018-08-06 06:36:56",0.74416,1,jgan2012
5360,1829587,KarthikanSelvaraj,"2018-07-29 05:52:31",0.74415,1,penguinpompom
5361,1732115,"[ods.ai] Dmitry Parkhimovich","2018-08-28 22:56:41",0.74415,75,volcanoflash
5362,1835583,Shiu,"2018-08-12 22:49:38",0.74414,9,shiutang
5363,1821470,"Caio Pilon","2018-07-11 20:50:19",0.74414,8,cpilon
5364,1710786,"Deep Shah","2018-07-22 13:27:34",0.74413,6,deep9539
5365,1749826,brthyyjp,"2018-06-05 19:50:40",0.74408,4,brthyyjp
5366,1783614,"Phurin ","2018-06-15 09:22:59",0.74404,3,phurin1234
5367,1882546,"Ivan Kuznetsov","2018-07-23 17:53:40",0.74403,1,hopeforpair
5368,1756065,Danna,"2018-06-06 13:29:21",0.74403,1,dnaser
5369,1761738,"Ofentswe Lebogo","2018-08-09 22:53:24",0.74396,11,ofentswe
5370,1836673,VS-No1,"2018-07-12 18:14:58",0.74394,19,"rickchen123,shubhra30,stphnhng"
5371,1863017,G13,"2018-08-08 12:31:41",0.74388,4,ryo3ryosuu
5372,1862939,kys92,"2018-07-19 15:53:59",0.74382,8,yoonsk
5373,1856319,"Hassan Amin","2018-07-21 08:21:56",0.74381,9,hassanamin
5374,1768434,WangYX,"2018-08-24 14:35:19",0.74380,7,littlejuice
5375,1804729,"Ilia Frolov","2018-08-28 02:02:40",0.74378,4,frolovilja
5376,1728716,"Pavel Semyonov","2018-06-05 07:52:15",0.74377,10,paul23093
5377,1761988,adlo,"2018-06-17 14:03:48",0.74374,8,adiell
5378,1987925,Sobeber,"2018-08-15 01:48:22",0.74369,2,"pedrocaldeiraabreu,simaomsarmento,telmomarques"
5379,1724025,arunjith,"2018-06-16 19:29:18",0.74368,11,arunjith
5380,1699715,"Bauyrzhan Zhakipov","2018-07-13 12:12:26",0.74362,2,baukazh
5381,1773838,"Hemil Desai","2018-07-05 01:50:19",0.74361,4,hemil10
5382,1715359,IK,"2018-08-28 11:17:56",0.74359,5,ilyakazakov
5383,1736298,Junz,"2018-05-30 08:13:28",0.74355,1,jeffzj
5384,1760009,zihsin,"2018-06-15 02:08:05",0.74348,11,zihsin
5385,1765567,"Richard Vogg","2018-08-22 01:03:36",0.74347,30,richel145
5386,1753877,sayak,"2018-06-06 05:30:05",0.74343,1,sayak5933
5387,1772923,VladislavBoyadzhi,"2018-06-11 20:22:16",0.74340,1,del=5fdeee26d6089db7
5388,1745070,"Otávio Vasques","2018-06-09 22:33:05",0.74339,8,otaviocv
5389,1716523,DatTeam,"2018-05-25 14:12:15",0.74339,2,"duzhik,kernazhytski"
5390,1819267,erchashu,"2018-06-29 02:44:17",0.74337,1,twobrush
5391,1712388,AnMagicAn,"2018-05-30 14:17:49",0.74335,1,anmagican
5392,1757784,"Evgeny Rakcheev","2018-06-08 17:46:45",0.74334,1,evgenyrakcheev
5393,1736529,DataDigger,"2018-06-11 01:30:41",0.74333,10,zzzzyu
5394,1779663,"Eugene Zubanov","2018-08-21 20:46:59",0.74331,2,eugenez
5395,1766561,"Florian Born","2018-06-15 18:07:16",0.74325,2,florianborn
5396,1789717,VictorE,"2018-07-26 02:15:26",0.74320,1,victorceo
5397,1829976,drp7234,"2018-07-04 09:23:32",0.74319,2,drp7234
5398,1699866,AlexeyGoncharov,"2018-07-24 23:16:29",0.74318,2,ervirgrem
5399,1907553,"Abhinav Rajan","2018-08-22 03:02:27",0.74313,10,abhinavrajan0
5400,1874013,Roychu,"2018-07-29 13:30:28",0.74309,6,roychubr
5401,1987394,candiceZhang,"2018-08-14 15:46:01",0.74307,1,bandan
5402,1926035,Douglas125,"2018-08-11 18:36:12",0.74304,6,douglasandrade
5403,1783586,anu0508,"2018-07-31 12:02:00",0.74298,1,anu0508
5404,1707802,Santhosh,"2018-07-03 15:17:53",0.74297,9,santhoshnakka
5405,1801849,sunidhiduggal,"2018-08-07 10:18:07",0.74294,1,sunidhi123
5406,1700384,DarinaPeremot,"2018-05-25 20:53:49",0.74293,6,tintinn
5407,1803066,Phase,"2018-07-16 08:38:22",0.74290,4,phasefei
5408,1767356,AaronKub,"2018-06-27 23:22:38",0.74282,8,aaronkub
5409,1722863,faizanahemad,"2018-05-30 15:38:11",0.74275,10,faizanahemad
5410,1732177,"Hilal Shaath","2018-08-27 05:42:33",0.74275,15,abualabed
5411,1935290,arunkumar1109,"2018-08-29 09:25:27",0.74272,5,arunkumar1109
5412,1698756,mlelievr,"2018-05-18 10:57:10",0.74270,5,mlelievr
5413,1891685,MotokiSugino,"2018-08-10 08:43:59",0.74270,9,sugiyaaan
5414,1767863,"Ben Perdriau","2018-06-12 09:36:34",0.74270,7,benperd
5415,1951858,ChenJianbo,"2018-08-09 21:42:58",0.74267,2,jianbo
5416,1836762,Riot,"2018-07-08 11:31:32",0.74265,6,rioters
5417,1783737,abhi10aug2017,"2018-06-20 12:06:44",0.74262,1,abhi10aug2017
5418,1698178,"[Deleted] 31ef5d01-62b5-464f-ad23-ee6ff78bdedf","2018-05-18 16:16:15",0.74259,3,del=f80f94ece63f5692
5419,1847046,ks-skmt,"2018-08-28 20:34:25",0.74253,4,skmtkh
5420,1954717,民族之光,"2018-08-18 09:07:15",0.74248,7,"chenmengyang,jick86"
5421,1776977,SeverusZhu,"2018-08-07 10:30:55",0.74246,1,severuszhu
5422,1707805,NKU-CMYZZ,"2018-06-03 06:40:16",0.74244,4,"lily1995,maxiaoqing,zzzchi"
5423,1704442,Surender,"2018-07-25 02:35:36",0.74243,7,surender728
5424,1820121,Xxn,"2018-07-15 06:33:13",0.74241,14,zjqxxn
5425,1845739,uzinfinity,"2018-07-09 10:05:13",0.74236,3,uzinfinity
5426,1705058,JP11,"2018-06-13 07:53:48",0.74235,5,janpeter
5427,1765254,"Yurij Volkov","2018-06-15 21:33:21",0.74233,3,yurijvolkov
5428,1927280,"The Unemployed","2018-08-29 22:07:16",0.74220,7,"agalan,bliskonieba,jchiu1013,jrlambert1,voncec"
5429,1876695,sammie,"2018-08-29 17:26:23",0.74215,19,samugo
5430,1985101,"jun zhu","2018-08-29 22:48:44",0.74209,6,woodsgoing
5431,1741913,"Abhinav Sharma ","2018-06-07 18:46:30",0.74208,1,abhinavs01858
5432,1759510,"Ross O'Hagan","2018-06-08 05:27:15",0.74208,2,riggly123
5433,1758575,globalyako,"2018-06-11 13:43:56",0.74208,1,kitagawakoya
5434,1754269,Gentio,"2018-06-12 08:15:12",0.74208,1,gentio
5435,1774343,NagaBhogireddy,"2018-08-01 05:52:52",0.74208,1,nbhogi
5436,1725830,Morris,"2018-06-20 13:26:17",0.74207,22,morrisb
5437,1765566,hyperion13,"2018-06-10 15:08:48",0.74205,3,haruyuki
5438,1774731,"Alexey Kuntsevich","2018-08-04 16:24:38",0.74204,12,jezzarax
5439,1987354,NguyenDuyDuong,"2018-08-20 15:16:58",0.74203,4,ngduduong
5440,1741682,MsamiData,"2018-08-09 20:45:15",0.74201,2,msamido
5441,1773999,chlxyd,"2018-06-12 06:51:06",0.74199,1,chlxyd
5442,1928611,"Kris Kegel Sørensen","2018-08-03 05:43:38",0.74198,20,kriskegel
5443,1775859,VZ,"2018-06-22 14:41:12",0.74197,13,"suleimanodat,vzocca"
5444,1770498,xwang,"2018-06-15 01:30:13",0.74195,1,xwa9860
5445,1774437,xyqu9634,"2018-06-12 09:11:27",0.74192,1,qxy714842585
5446,1811822,"Liyou Zhang","2018-07-12 23:07:09",0.74188,3,liyouzhang
5447,1880247,"Joan Fox","2018-07-15 14:36:40",0.74179,5,joanfox
5448,1747844,"Dylan Cunningham","2018-06-17 00:01:56",0.74173,12,dylanwithdata
5449,1846498,"Anne-Cécile Mabille","2018-07-12 14:01:51",0.74172,10,annececilem
5450,1779709,"Shi Ya","2018-06-28 05:11:01",0.74167,35,liushiya
5451,1894674,"Kai Hirota","2018-07-30 23:30:46",0.74166,5,from81
5452,1793669,"Nick I.","2018-07-13 20:40:31",0.74163,4,lightway82
5453,1852399,Erick.Gordon.B,"2018-08-29 12:28:16",0.74163,5,erickgordonb
5454,1822791,FabianCotic,"2018-06-27 07:59:23",0.74155,1,cranberry93
5455,1906860,mmister411,"2018-08-05 20:04:18",0.74144,2,mmister411
5456,1950094,Ersel,"2018-08-28 19:52:19",0.74140,51,erseler
5457,1841873,MachineLearner,"2018-07-09 15:10:25",0.74137,3,gridsearching
5458,1763378,shiba,"2018-07-03 01:17:44",0.74137,12,hshibata
5459,1699747,Bhajesh,"2018-08-29 18:44:04",0.74131,14,bbhajesh
5460,1720385,"Okan's Den of ML","2018-07-09 09:49:58",0.74128,4,okanbarut
5461,1977670,jkraju,"2018-08-29 13:10:15",0.74125,2,jkraju
5462,1793800,"Stephan Rasp","2018-07-03 11:20:51",0.74124,10,raspstephan
5463,1741192,luokai,"2018-06-14 08:01:07",0.74123,12,luokai
5464,1805102,"Alexander Basovskiy","2018-08-13 16:42:17",0.74123,9,del=9274cf9971412633
5465,1958696,RaccoonBanquet,"2018-08-15 22:31:13",0.74116,1,"wanting0wang,whigy9,zhuyanhao"
5466,1846015,"Michael Icaza","2018-07-28 08:28:14",0.74112,14,vannak
5467,1728288,SamyAB,"2018-07-10 15:48:45",0.74112,8,samyab
5468,1987500,"Hongyu Chen","2018-08-27 23:27:14",0.74107,3,hongyuchen0
5469,1972982,AsiveDlaba,"2018-08-10 21:43:26",0.74104,2,asivedlaba
5470,1733517,最讨厌起名字,"2018-05-29 09:38:06",0.74104,5,jimsabcd1234
5471,1768404,СергейМищенко,"2018-06-10 10:11:00",0.74099,1,smishenko
5472,1841329,EdWeiss,"2018-07-09 10:04:00",0.74095,11,edweiss
5473,1840069,DavidMichaelBrundage,"2018-07-05 19:21:01",0.74093,4,bioinformatics
5474,1717482,TadPeterson,"2018-05-30 21:04:02",0.74092,1,tadpeterson
5475,1953275,theyateser,"2018-08-29 21:59:43",0.74092,10,theyateser
5476,1844045,"NW Data Science MKD","2018-07-28 08:32:37",0.74088,3,matthewdobbin2018
5477,1834534,djmur2,"2018-07-29 20:42:07",0.74087,2,djmur2
5478,1882118,plato001,"2018-08-01 03:14:18",0.74086,4,plato001
5479,1891703,jirokit,"2018-07-27 09:56:55",0.74085,1,del=5c99597d864f5f87
5480,1978791,kestefon,"2018-08-25 11:23:53",0.74085,7,kestefon
5481,1731560,"khammar mouna","2018-05-28 16:06:47",0.74083,1,khammouna
5482,1707719,Singling,"2018-06-01 03:25:02",0.74080,5,singling
5483,1833352,"Dmitry Syubaev","2018-08-26 19:20:56",0.74078,5,dmtirys
5484,1910403,"Luciano Sena","2018-08-27 16:14:02",0.74077,18,lucianosena
5485,1983742,MartinDetournay,"2018-08-17 15:48:03",0.74076,4,fritjes
5486,1707574,HAD2233,"2018-08-28 08:53:13",0.74070,20,had2233
5487,1779007,"Burak Yildiz","2018-06-21 15:18:33",0.74067,15,burakcyildiz
5488,1821336,tarunk9,"2018-07-22 10:23:10",0.74066,5,tarunk9
5489,1975592,"Karl fought","2018-08-18 11:08:39",0.74065,6,karlfought
5490,1698364,Sean,"2018-05-19 09:24:17",0.74064,4,seandiprose
5491,1963016,2CalledDuo,"2018-08-29 02:45:34",0.74063,8,"borvornsak,krismath"
5492,1697401,GrafZahl,"2018-06-15 07:56:40",0.74052,4,grafzahl
5493,1737077,"Andreas L","2018-06-09 06:22:42",0.74043,9,deztrucktor
5494,1781256,kush2222,"2018-08-18 19:54:55",0.74041,18,kush2222
5495,1809937,OKisland,"2018-08-28 00:10:09",0.74037,3,kensukeokojima
5496,1720160,jerremuis,"2018-08-20 19:27:55",0.74032,5,jerremuis
5497,1810655,Yurnero,"2018-08-28 22:02:30",0.74028,10,del=1d04620633eb5a4e
5498,1712615,"Richard Godden","2018-05-31 23:50:23",0.74024,1,richardgodden
5499,1756725,"Cai Dog","2018-06-07 09:06:09",0.74016,3,caibaodog
5500,1697507,JoshuaTang,"2018-05-18 08:55:36",0.74016,1,joshua6300018
5501,1784376,"Maksym Sugonyaka","2018-08-20 07:49:24",0.74015,16,kizy25
5502,1731824,j_scheibel,"2018-08-25 05:27:24",0.74014,7,jscheibel
5503,1804982,"Ede Meijer","2018-06-30 13:23:13",0.74013,10,emeijer
5504,1827208,DTI,"2018-07-03 12:51:56",0.74004,3,adebergh
5505,1898795,"Masashi Fujita","2018-08-17 03:39:22",0.74003,19,msfuji
5506,1807548,"Edward Gillman","2018-07-29 12:06:37",0.74002,28,egillman
5507,1902950,"Digital Alchemy","2018-07-31 15:14:39",0.74000,9,digitalalchemy
5508,1768957,Nelson,"2018-06-24 11:09:35",0.74000,1,nelsonzhao
5509,1791250,"Davide Z","2018-06-20 15:13:06",0.73998,1,davidezhu
5510,1698921,"Aseem Bansal","2018-05-20 15:05:28",0.73997,2,anshbansal
5511,1872873,Alex-K,"2018-07-25 12:29:29",0.73997,49,akoloczek
5512,1765345,Giglo,"2018-06-23 13:29:22",0.73996,7,rasul180906
5513,1699884,"[Deleted] 8877f58c-f910-44da-bb9d-8aae46c300a1","2018-07-20 16:30:07",0.73994,13,del=6073bfe954ca0baf
5514,1747772,MYounes,"2018-07-04 17:00:15",0.73989,8,myounes
5515,1705901,"Stephen Johnson","2018-06-04 05:07:21",0.73985,12,stephenjohnson1
5516,1726516,deveid,"2018-06-01 22:03:52",0.73980,2,deveid
5517,1836697,"Adam Szwarc","2018-08-17 17:15:31",0.73979,7,mrmunch1988
5518,1777013,"BJ Huang","2018-07-01 16:12:16",0.73966,10,hbjxxxxx
5519,1881664,"Team name is blank","2018-08-27 10:01:48",0.73965,9,"ccqoop,syyazh"
5520,1992131,LVM,"2018-08-28 20:45:40",0.73964,3,"ankitnain1994,poorvajam,sid91hari"
5521,1953541,Reuben,"2018-08-26 17:38:31",0.73964,3,rbncruise
5522,1819979,Suryadeep,"2018-07-06 09:15:25",0.73957,2,suryadeep
5523,1704843,"Bartek Szpak","2018-06-15 15:25:26",0.73957,9,szpaku
5524,1790756,jrlund,"2018-06-22 13:23:17",0.73954,2,jrlund
5525,1697245,Yujie,"2018-05-18 22:45:01",0.73953,3,yujiexu0
5526,1724546,LSKF,"2018-06-09 09:35:21",0.73952,7,qq958976878
5527,1776605,"Bruno Dias","2018-07-01 16:06:36",0.73951,5,echo66
5528,1825649,"Cathy Kan","2018-07-17 03:58:24",0.73943,1,cathykan126
5529,1803709,"Aakash Khandelwal","2018-07-10 07:34:49",0.73943,3,aakash7
5530,1823947,"Uragan IVAN","2018-08-23 15:25:24",0.73934,6,"iarmievaleria,nastiag67"
5531,1699065,ATS,"2018-07-06 12:24:20",0.73924,1,alextselikov
5532,1741124,"Mrugank Akarte","2018-05-31 17:11:30",0.73922,1,mrugankakarte
5533,1809888,Chuyee,"2018-06-26 04:17:24",0.73921,1,chuyee
5534,1877318,"Josh Walker","2018-07-17 03:09:15",0.73921,1,acespyman
5535,1889125,pipboyguy,"2018-08-13 21:01:05",0.73921,1,pipboyguy
5536,1983964,Ibkndl,"2018-08-16 15:30:26",0.73921,10,ibkndl
5537,1750975,gr16416,"2018-06-29 09:24:48",0.73913,8,gr16416
5538,1807101,"Srushti Z","2018-08-13 08:29:15",0.73911,2,srushti18
5539,1856680,"Sergio C","2018-07-24 07:44:34",0.73907,17,del=3ab2c4dd70456f0f
5540,1784398,JasonW,"2018-06-22 16:22:08",0.73904,6,lujason2015
5541,1818943,emmagod,"2018-06-26 08:12:11",0.73902,1,emmagod
5542,1775791,"Harvey Pan","2018-07-06 19:00:50",0.73902,12,zerocoder
5543,1820445,dalu610,"2018-06-27 14:58:37",0.73902,1,dalu610
5544,1818818,hudrizzle,"2018-06-29 15:06:03",0.73902,1,hudrizzle
5545,1740405,tnphis,"2018-06-07 06:08:08",0.73901,10,tnphis
5546,1775847,dannyathk,"2018-06-28 17:18:05",0.73895,4,dannyathk
5547,1751915,"Jason Altieri","2018-06-21 19:22:05",0.73888,11,jaltieri
5548,1816032,Tanaka,"2018-07-11 18:20:28",0.73887,10,bluepillow0
5549,1858032,SiddharthaPachhai,"2018-07-29 18:10:08",0.73886,16,sidpachhai
5550,1722105,erikalien,"2018-07-25 14:13:44",0.73883,9,erikalien
5551,2010231,yasube,"2018-08-25 13:55:57",0.73879,11,suk1yak1
5552,1698056,Mingxia,"2018-05-21 14:40:52",0.73879,1,lukehuang201
5553,1791183,"Jeff Graham","2018-07-08 05:36:46",0.73874,1,jpgraham15
5554,1931961,hakeydotcom,"2018-08-04 07:38:40",0.73874,6,hakeydotcom
5555,1728466,qiqiqiuqiu,"2018-06-24 04:16:54",0.73870,10,qiqiqiuqiu
5556,1780336,"Lorraine Nyembi","2018-07-08 20:37:09",0.73857,7,lnyembi
5557,1951079,wlwjustfine,"2018-08-17 06:17:14",0.73856,16,wlwjustfine
5558,1703877,"Ravi Suresh Mashru","2018-07-10 19:45:47",0.73855,19,mashruravi
5559,1813327,ChrisM,"2018-08-25 19:19:35",0.73854,9,christophem
5560,1805668,"Alex Katrenko","2018-08-29 19:16:26",0.73842,19,katalex
5561,1722898,RohitApte,"2018-05-29 01:06:16",0.73829,1,rohitapte
5562,1873695,Bekyan,"2018-07-24 20:15:19",0.73827,2,atabekjan
5563,1849655,"Dave Abel","2018-07-13 11:03:20",0.73825,3,abel4tao
5564,1773899,"Saurabh Baghel","2018-07-08 01:54:42",0.73824,6,saurabhbaghel
5565,1729645,leaf1578,"2018-05-28 15:12:44",0.73823,2,leaf1578
5566,1972976,C4rl05/V,"2018-08-12 21:06:35",0.73821,5,cv13j0
5567,1898337,MisterRuss,"2018-07-26 21:06:02",0.73813,8,misterruss
5568,1741414,burkevin,"2018-06-07 20:47:45",0.73805,6,burkevin
5569,1881917,Hackime,"2018-08-14 16:41:51",0.73802,5,hackime
5570,1994546,"Mingjun Liu","2018-08-17 01:44:58",0.73770,2,hnydslt
5571,1707856,Tomkess,"2018-05-30 09:24:20",0.73765,1,tomkess
5572,1772320,"Weizhi Zhu","2018-06-13 03:21:04",0.73764,1,smartingale
5573,1742326,szetaa,"2018-06-23 00:51:46",0.73764,24,szetaa
5574,1701064,"saurabh singh","2018-05-19 02:22:44",0.73757,2,saurabhsingh1010
5575,2006382,"Sampad Desai","2018-08-21 12:13:17",0.73756,1,skelket
5576,1970744,Anggia,"2018-08-16 13:05:41",0.73755,2,anggia
5577,1780707,camelopardalis,"2018-06-20 15:34:29",0.73752,1,"darteta,usingds,waledosunmu"
5578,1732218,PhilliCj,"2018-07-24 04:36:06",0.73747,3,"cyberjames,kamikazekuddel"
5579,1862006,"Jan Ruman","2018-08-03 17:28:57",0.73746,2,rumaak
5580,1742839,cheng-gong,"2018-06-24 07:32:31",0.73745,3,gongchengnankai
5581,2001350,KennethFoo,"2018-08-29 06:15:50",0.73740,2,kfoofw
5582,1708173,Toth,"2018-06-08 14:01:41",0.73736,1,hermes1toth
5583,1760976,dileep,"2018-06-11 18:33:34",0.73734,1,dieepbapat
5584,1825939,JonneryR,"2018-07-02 07:01:53",0.73734,1,jonneryr
5585,1777446,RobertChen,"2018-07-18 00:05:11",0.73734,1,gamester543
5586,1848383,"Ivan S","2018-07-31 16:55:59",0.73734,4,swiftlearner
5587,1855129,"Alaleh ","2018-07-06 19:51:06",0.73734,1,alalehrz
5588,1786560,"Lemon Cutie","2018-07-15 10:30:10",0.73734,8,lemoncutie
5589,1904032,"Ezra Schroeder","2018-07-23 00:17:49",0.73734,5,ezraschroeder
5590,1863282,ServandoTorres,"2018-07-25 15:19:55",0.73734,11,servando
5591,1925757,HarmenB,"2018-07-27 15:15:11",0.73734,1,harmenboers
5592,1706852,chenliehui,"2018-07-28 10:26:40",0.73734,2,chenlieh
5593,1919963,BamBam33,"2018-07-29 01:55:47",0.73734,7,bambam33
5594,1923122,hyai0323,"2018-07-29 09:36:10",0.73734,1,hyai0323
5595,1963064,"Lee YiChow","2018-08-09 04:55:15",0.73734,3,yaphel
5596,1995464,Caldd,"2018-08-18 02:18:44",0.73734,1,ddcalvin
5597,1794170,Akiran2F,"2018-08-18 09:29:10",0.73734,1,akiran2f
5598,1770476,"Nisarg Patel","2018-08-23 18:40:07",0.73734,2,"nisargpatel,truptikirve26"
5599,1933518,R963,"2018-08-25 03:51:19",0.73734,4,rhutvij
5600,2006655,"Kazuho Koganemaru","2018-08-25 10:50:00",0.73734,1,hanamaruko
5601,1700208,Nellie,"2018-05-21 22:07:51",0.73733,6,mrorigato6
5602,1868936,staove7,"2018-07-18 08:34:39",0.73731,5,staove7
5603,1758570,DeepBbong,"2018-07-29 11:01:51",0.73730,5,tbmoon
5604,1848787,ricky60112,"2018-07-24 07:13:40",0.73727,4,ricky60112
5605,1710324,Antonbl,"2018-05-29 11:45:33",0.73722,1,antonbl
5606,1703471,"Ilia Teternikov","2018-08-17 21:39:10",0.73720,9,tetelias
5607,1708057,DavideSantini,"2018-05-22 12:25:09",0.73718,3,dax1990
5608,1857209,"Hugo Costa","2018-07-07 18:11:14",0.73714,2,hugoncosta
5609,1891658,BearBlue,"2018-08-21 09:38:38",0.73707,20,bearblue
5610,1823972,ko10,"2018-07-29 05:09:52",0.73702,10,kaggleko
5611,1709173,cnstlungu,"2018-07-05 15:36:18",0.73700,5,cnstlungu
5612,1724561,sehn3,"2018-08-04 15:46:18",0.73696,2,shenc3
5613,1935954,"Marcelo Santos","2018-08-24 17:59:58",0.73692,22,sanctae
5614,1804383,"[Deleted] #28","2018-06-25 05:19:43",0.73680,1,del=2fe3da9c356f4825
5615,1939657,tomato,"2018-08-29 13:27:35",0.73676,1,guomengjie
5616,1749101,Fann,"2018-08-29 14:52:20",0.73671,8,nikiiiii
5617,1701847,"Kengo Yokoyama","2018-06-17 11:47:45",0.73670,12,kengoyokoyama
5618,1719457,PoornaChandran,"2018-06-07 13:33:39",0.73668,2,poorna12
5619,1702409,"[Deleted] 9f7b9bef-e58f-4f36-9040-c014818bfe33","2018-05-20 13:33:19",0.73658,1,del=90a461f9fd313cfd
5620,2004831,AndreasHolm,"2018-08-22 08:31:28",0.73658,6,deepholm
5621,1991330,mcbold,"2018-08-19 22:02:51",0.73657,2,mcbold
5622,1931895,"White Moon","2018-08-01 13:39:29",0.73654,2,ykl1992
5623,1778363,"Miguel Arce","2018-06-15 17:24:52",0.73653,2,arcederillo
5624,1879779,haow85,"2018-08-06 06:58:35",0.73651,22,haow85
5625,1732013,KevinB,"2018-07-12 05:27:39",0.73645,21,kevinbird15
5626,1823918,"Kambar Magzhan","2018-06-27 13:04:41",0.73644,1,kamagzhan
5627,1892737,"Sergio López","2018-07-25 20:55:25",0.73642,9,serlopal
5628,1945202,tanakajr,"2018-08-29 15:21:39",0.73641,5,tanakajr
5629,1705241,DrTuff,"2018-06-13 22:59:46",0.73640,7,drtuff
5630,1755077,"Chris Steventon","2018-06-22 13:41:42",0.73637,20,chrissteventon
5631,1703512,Supperman,"2018-05-24 19:42:12",0.73637,4,supperman
5632,1949370,"Imre Boros","2018-08-14 12:05:55",0.73637,5,boros91
5633,1713454,"Kien Vu","2018-07-15 09:47:00",0.73635,9,zero2368
5634,1879487,"Ayon Rab","2018-08-11 15:28:48",0.73633,2,rabbani
5635,1958635,"Ayon Rabbani","2018-08-12 01:57:45",0.73633,1,ayonrab
5636,1847767,negfrequency,"2018-07-20 01:53:17",0.73627,2,negfrequency
5637,1859285,VibhuAgarwal,"2018-07-18 16:07:05",0.73624,12,vibhu1
5638,1789386,Uesebistas,"2018-07-16 21:12:35",0.73623,5,"andresjoseguzman,leotms,masunnabhanhomsi,migcanedo,rafucisneros"
5639,1783903,GennadiyGor,"2018-06-17 13:01:51",0.73622,7,gor1415
5640,1752008,"Shashank SK","2018-06-06 13:37:05",0.73617,1,shashanksk
5641,1759934,"Carlos Bertaglia","2018-06-07 21:40:29",0.73617,1,bertaglia
5642,1764563,ErikMunkby,"2018-06-10 20:40:51",0.73617,1,munken
5643,1757734,"Piotr Rybinski","2018-06-11 08:34:04",0.73617,1,ryba555
5644,1776989,CarlosRoberto,"2018-06-16 15:35:14",0.73617,3,crldata
5645,1805234,"Will Manidis","2018-06-21 14:33:34",0.73617,1,willmanidis
5646,1774599,MiguelGarcía,"2018-07-03 15:12:36",0.73617,13,theblade
5647,1800021,"Vyacheslav Kotrachev","2018-06-22 13:08:26",0.73617,2,slavickk
5648,1724932,avbdt,"2018-06-22 16:14:31",0.73617,1,avbdt301873
5649,1767579,Emilkindt,"2018-06-24 15:45:20",0.73617,2,andreigrechkin
5650,1829893,"Hairui Liu","2018-07-18 02:01:34",0.73613,18,hairuiliu
5651,1745771,WashCycle,"2018-06-12 21:29:23",0.73603,8,tplandow
5652,1807603,"Naohiro Kobayashi","2018-07-17 05:03:42",0.73597,3,ukleina
5653,1838020,JurgisSamaitis,"2018-07-12 15:13:48",0.73593,2,jsamas
5654,1815788,Daochang,"2018-07-05 10:16:27",0.73592,13,"daochang,vspacer,yinizhizhu"
5655,1746626,"Maria Mosina","2018-06-02 17:30:51",0.73591,5,mmaria20
5656,1797456,duvallwh,"2018-07-02 18:05:58",0.73589,2,duvallwh
5657,1954733,"Veselin Ivanov","2018-08-07 12:12:13",0.73588,4,veselinivanov
5658,1990165,Kleios,"2018-08-27 20:52:52",0.73588,7,fnands
